estimator,trial,beta,sign_error,mse,entropy_final,sign_prob_final
adaptive_x,170,1.0,0.17,0.44205353006233084,0.7505990505767364,0.785178120994483
adaptive_x,171,1.0,0.0,0.42448915887701394,0.8368822633922219,0.7331677739869475
adaptive_x,172,1.0,0.22,0.2047044636347439,0.26007200935299307,0.9560604653503968
adaptive_x,173,1.0,0.3,0.12245356183670372,0.010408699674719446,0.9990995205699187
adaptive_x,174,1.0,0.15,0.049929386060931724,0.9837265374231806,0.5749580829546159
adaptive_x,175,1.0,0.0,0.06782746578276476,4.1304950338020633e-11,0.999999999999
adaptive_x,176,1.0,0.05,0.08868783993690446,4.1304950338020633e-11,0.999999999999
adaptive_x,177,1.0,0.05,0.04899574239264606,0.9721028333842637,0.598009896081215
adaptive_x,178,1.0,0.01,0.04862673075586816,4.1304950338020633e-11,0.999999999999
adaptive_x,179,1.0,0.21,0.09007822828042357,4.1304950338020633e-11,0.999999999999
adaptive_x,180,1.0,0.02,0.07912522356419842,3.251198522111942e-08,0.9999999989607646
adaptive_x,181,1.0,0.18,0.20330857838880406,0.9841450107200174,0.573991630834143
adaptive_x,182,1.0,0.11,0.10301073403041432,0.8964360932266325,0.6871498716699469
adaptive_x,183,1.0,0.16,0.1251160984160239,0.7873519172956555,0.7645733275057458
adaptive_x,184,1.0,0.12,0.04613142187137553,0.9314856475696512,0.6528624328101424
adaptive_x,185,1.0,0.0,0.06836037281915225,0.23909622730114122,0.9606950625354529
adaptive_x,186,1.0,0.48,0.5544923310912204,0.6862546293012783,0.8171581572231418
adaptive_x,187,1.0,0.11,0.45389294958532633,0.5484034022577209,0.873269319040177
adaptive_x,188,1.0,0.15,0.07730161345914661,0.39399468413015376,0.9223078463970614
adaptive_x,189,1.0,0.02,0.12260523330913192,0.447803145816453,0.9065739977764307
adaptive_x,190,1.0,0.01,0.03286397800468952,0.4793772486777773,0.896697643762032
adaptive_x,191,1.0,0.12,0.10786084517277601,0.5891802316638303,0.8581049923199553
adaptive_x,192,1.0,0.01,0.12707605349173073,4.1304950338020633e-11,0.999999999999
adaptive_x,193,1.0,0.43,0.23102671621850454,0.5853029869457835,0.8595932790151624
adaptive_x,194,1.0,0.0,0.08332337262840926,0.8533392271944036,0.7215434434892843
adaptive_x,195,1.0,0.36,0.05490326404251073,0.89989325949526,0.6840764484460818
adaptive_x,196,1.0,0.39,0.361931065849298,0.4917041137455887,0.8927044904247554
adaptive_x,197,1.0,0.02,0.13490478632583278,4.1304950338020633e-11,0.999999999999
adaptive_x,198,1.0,0.0,0.2523435423381242,4.1304950338020633e-11,0.999999999999
adaptive_x,199,1.0,0.0,0.024530308390073113,0.08301191863715061,0.9896640827808045
bo_x,0,1.0,0.08,0.20792725373590987,0.7267973590151875,0.7975518990728341
bo_x,1,1.0,0.04,0.08294426521648597,0.7452076030659907,0.7880426072126787
bo_x,2,1.0,0.29,0.6936910747250912,0.5589495566775974,0.8694482008350852
bo_x,3,1.0,0.24,0.24625811345930276,0.7368825385746849,0.7923935695881779
bo_x,4,1.0,0.2,0.5472747985357038,0.6764456418638838,0.8216538487875418
bo_x,5,1.0,0.02,0.2982935739900918,0.5389854795402463,0.8766248343535372
bo_x,6,1.0,0.3,0.8667055434548265,0.6849053624037241,0.8177819418302137
bo_x,7,1.0,0.03,0.2992318453926275,0.5267488104950335,0.8809067504449553
bo_x,8,1.0,0.35,0.6106112557812786,0.7155173460281591,0.8031824521645266
bo_x,9,1.0,0.16,0.21575982901411103,0.6890454893990243,0.8158623576047644
bo_x,10,1.0,0.0,0.6416248554811976,0.3068580954077148,0.945099962126207
bo_x,11,1.0,0.1,0.29054635118974564,0.6299366275873624,0.8418204462109931
bo_x,12,1.0,0.07,0.2362079179511289,0.6041153403256043,0.8522759379321252
bo_x,13,1.0,0.2,0.5810430549243528,0.4182324148416309,0.9153858247971103
bo_x,14,1.0,0.09,0.16220918440794063,0.7453563392735799,0.7879640836524354
bo_x,15,1.0,0.21,0.2196652776248684,0.7764473547573131,0.7708952840001381
bo_x,16,1.0,0.09,0.1360608611188735,0.5756685677208471,0.8632481526588561
bo_x,17,1.0,0.0,0.13259960495344084,0.7834533086500419,0.7668551611375329
bo_x,18,1.0,0.05,0.1773138956903039,0.5724604676551489,0.8644516772899544
bo_x,19,1.0,0.2,0.18518981143074736,0.8110025437785517,0.7501737987204053
bo_x,20,1.0,0.12,0.13081756087764732,0.6222133822222986,0.8449996958263671
bo_x,21,1.0,0.0,0.28723335296772484,0.3498130352424088,0.934262129179629
bo_x,22,1.0,0.14,0.17942693724402534,0.8131271320947635,0.7488300872719715
bo_x,23,1.0,0.08,0.2741981667822988,0.6412482733161228,0.8370805542958633
bo_x,24,1.0,0.11,0.648649706154381,0.6912579178218002,0.8148297623999242
bo_x,25,1.0,0.02,0.43873097438334113,0.5463413434113075,0.8740085441222922
bo_x,26,1.0,0.28,0.21773002653828108,0.723463406775071,0.7992310123250765
bo_x,27,1.0,0.0,0.294153227815569,0.6143893881684314,0.8481746771787773
bo_x,28,1.0,0.0,0.12030243665224942,0.7502615131633398,0.7853585594831891
bo_x,29,1.0,0.0,0.08233360917327821,0.6823566830936602,0.8189555070031554
bo_x,30,1.0,0.12,0.1399569842229178,0.7804524171779861,0.768595050776125
bo_x,31,1.0,0.35,0.3023160776062076,0.7205260326719973,0.8006999258103931
bo_x,32,1.0,0.0,0.4381441470331411,0.5320246718660944,0.8790712421309761
bo_x,33,1.0,0.01,0.33053288289055116,0.7893829828242873,0.7633747614185526
bo_x,34,1.0,0.23,0.3386883058916165,0.7744188921472255,0.7720509363268393
bo_x,35,1.0,0.07,0.09590419357800732,0.5040564717387418,0.8886226708135201
bo_x,36,1.0,0.16,0.45296652360504686,0.5514015024439723,0.8721899504037915
bo_x,37,1.0,0.2,0.32658374443707855,0.5017806786153307,0.8893808509541563
bo_x,38,1.0,0.14,0.32699678296105894,0.6615380290833105,0.828318012265983
bo_x,39,1.0,0.59,0.9605101327035647,0.5477791207719103,0.8734933872894577
bo_x,40,1.0,0.0,0.11910449711328962,0.6808747326247937,0.8196350669433359
bo_x,41,1.0,0.02,0.15937703316698504,0.6514738964779245,0.8327073414981647
bo_x,42,1.0,0.41,0.361420881847054,0.5072430930169058,0.8875563281010312
bo_x,43,1.0,0.01,0.1755775816921027,0.6015593859644373,0.8532845201354209
bo_x,44,1.0,0.16,0.30095032322420767,0.5622541182259451,0.8682367620987643
bo_x,45,1.0,0.4,0.63433567184252,0.397918201433389,0.9212052254347758
bo_x,46,1.0,0.29,0.29071405829851127,0.8073033292776238,0.7524927007353401
bo_x,47,1.0,0.03,0.32156052594975554,0.3447121508350974,0.9355888565312822
bo_x,48,1.0,0.01,0.30285496802645967,0.7193947373185773,0.801263076802073
bo_x,49,1.0,0.02,0.3819483645622118,0.6789923136097571,0.8204953003062754
bo_x,50,1.0,0.67,0.5798852519340492,0.7498127374441488,0.7855982326525343
bo_x,51,1.0,0.0,0.6497300916635809,0.7067022105112012,0.8074854287125145
bo_x,52,1.0,0.02,0.6244933163099972,0.5158983208745419,0.8846319255560545
bo_x,53,1.0,0.35,0.5275064157066006,0.6322201527220697,0.840871672730285
bo_x,54,1.0,0.0,0.8720515400914789,0.15975646831594295,0.9766687850725863
bo_x,55,1.0,0.19,0.27005772219622065,0.5842398260847915,0.859999612646903
bo_x,56,1.0,0.22,0.3632858755429085,0.5113016688084534,0.8861901706152711
bo_x,57,1.0,0.02,0.3079621127548084,0.6143404361003877,0.8481943995379384
bo_x,58,1.0,0.01,0.23973261258206893,0.6134310587692956,0.8485604607475161
bo_x,59,1.0,0.15,0.3217400927804679,0.5995167257111516,0.8540872512680561
bo_x,60,1.0,0.56,1.6355929230235853,0.67283685069389,0.8232853823630216
bo_x,61,1.0,0.11,0.5863952654603443,0.3278537004273126,0.9398969885622256
bo_x,62,1.0,0.33,0.1852531524968642,0.7916554420953206,0.7620256460917206
bo_x,63,1.0,0.29,0.40711918417136883,0.7018057960756723,0.8098401202828303
bo_x,64,1.0,0.09,0.549800975729874,0.646537462460042,0.8348292063680964
bo_x,65,1.0,0.47,0.6174158751303483,0.7573692467038936,0.7815270984415534
bo_x,66,1.0,0.42,1.3215207230255341,0.3682002842007143,0.9293888314649601
bo_x,67,1.0,0.12,0.21579122574461987,0.7458945223202451,0.7876797209845423
bo_x,68,1.0,0.22,0.4090717220625949,0.6397487220662863,0.8377147305160786
bo_x,69,1.0,0.37,0.4168575573073646,0.7511399133149905,0.7848886793308977
bo_x,70,1.0,0.05,0.42493450447269693,0.38395208457932334,0.9250991469719441
bo_x,71,1.0,0.42,0.7284192630706535,0.5303420262839629,0.8796583864798826
bo_x,72,1.0,0.16,0.22561561273165912,0.5998657943597048,0.8539502802195913
bo_x,73,1.0,0.07,0.3380488998280215,0.7320963114103675,0.7948566365514474
bo_x,74,1.0,0.19,0.42222797256653233,0.6506329043942554,0.8330702579843895
bo_x,75,1.0,0.01,0.4104282622797837,0.6158734701825622,0.8475759186548641
bo_x,76,1.0,0.13,0.23598127526902568,0.6176428383173693,0.8468599402699397
bo_x,77,1.0,0.14,0.29573607304589666,0.7130372996036893,0.8044014835103097
bo_x,78,1.0,0.0,0.7393868454103203,0.5098134003483926,0.886692186182637
bo_x,79,1.0,0.02,0.22771386353005896,0.6168631848238605,0.8471757135890634
bo_x,80,1.0,0.01,0.2529475724084339,0.7261723326062673,0.7978676586775573
bo_x,81,1.0,0.0,0.1630354267234651,0.7634665716178657,0.7781856888866365
bo_x,82,1.0,0.24,0.38841295205939047,0.3386906039976866,0.9371411160871805
bo_x,83,1.0,0.17,0.11974777127024476,0.77655828641002,0.77083190422315
bo_x,84,1.0,0.19,0.35801576723880735,0.165527481865327,0.9755908797305417
bo_x,85,1.0,0.2,0.4925959700791551,0.568603998849582,0.8658896617624903
bo_x,86,1.0,0.49,0.5691466160763159,0.7795249852899082,0.7691299098173361
bo_x,87,1.0,0.11,0.15156321938320821,0.798832507430984,0.7577071229749062
bo_x,88,1.0,0.1,0.25991933889410407,0.5345233287898499,0.8781963310669426
bo_x,89,1.0,0.09,0.1650458006530223,0.4365392971155697,0.9099791831690756
bo_x,90,1.0,0.0,0.4518134861902994,0.5664435088687143,0.8666911048925628
bo_x,91,1.0,0.29,0.2891682989006572,0.7845751051197898,0.7662010868783719
bo_x,92,1.0,0.26,0.3523696164370905,0.65641283060992,0.8305640555075331
bo_x,93,1.0,0.0,0.2930070395475585,0.37736023007208574,0.9269073543302946
bo_x,94,1.0,0.12,0.7008779728740977,0.649036367033313,0.8337576010353942
bo_x,95,1.0,0.21,0.15227110861927382,0.7556898561495546,0.7824384754449794
bo_x,96,1.0,0.07,0.17454353684345061,0.8265829059495232,0.7401082976070539
bo_x,97,1.0,0.11,0.2017240271384783,0.679854012104428,0.8201019290950919
bo_x,98,1.0,0.07,0.12960342578826997,0.7187513596989485,0.8015827096441566
bo_x,99,1.0,0.0,0.40339369591560176,0.308754208943034,0.944637402228437
bo_x,100,1.0,0.68,0.5814287014369686,0.7085014414364637,0.8066138894560702
bo_x,101,1.0,0.38,0.464416755486381,0.6910466514271928,0.8149285718694246
bo_x,102,1.0,0.61,0.8850449443757875,0.6935046395362785,0.8137762579184794
bo_x,103,1.0,0.44,0.3408366257697977,0.7821749981810857,0.7675980508378666
bo_x,104,1.0,0.38,0.26393437386911056,0.38962439140365457,0.923528002116109
bo_x,105,1.0,0.15,0.1989376694780653,0.7617114904088831,0.7791527782581056
bo_x,106,1.0,0.11,0.18040188493147244,0.6638599631824227,0.8272929911194202
bo_x,107,1.0,0.01,0.15764223857460086,0.3042311984797584,0.9457384113020904
bo_x,108,1.0,0.02,0.471473631005961,0.5937686580261645,0.8563305589475285
bo_x,109,1.0,0.06,0.2506991959243853,0.4959759323986152,0.8913020878706335
bo_x,110,1.0,0.16,0.19554998319579972,0.7559021685959896,0.7823234674339224
bo_x,111,1.0,0.28,0.3643302743473925,0.6261968341860049,0.8433655969852202
bo_x,112,1.0,0.28,0.3376901094973707,0.7085314206673985,0.8065993387395467
bo_x,113,1.0,0.07,0.5487489104910752,0.7301952804239227,0.7958273617912457
bo_x,114,1.0,0.23,0.6529119440310344,0.6579056869711339,0.8299121569651319
bo_x,115,1.0,0.02,0.28832891692450613,0.590450255933362,0.85761528436
bo_x,116,1.0,0.07,0.19830871623410956,0.4346555931383361,0.9105427487828539
bo_x,117,1.0,0.0,0.3166021554336826,0.4585518777101874,0.9032673669497089
bo_x,118,1.0,0.0,0.23450283742827222,0.4582593261449575,0.9033581135944067
bo_x,119,1.0,0.18,0.2811324425067126,0.7137861907757976,0.8040340804344863
bo_x,120,1.0,0.18,0.20614642040201483,0.6674981573192604,0.8256774055139295
bo_x,121,1.0,0.11,0.25674146795869507,0.6791221264903143,0.8204360840576252
bo_x,122,1.0,0.24,0.4769422884063262,0.7117928740015187,0.8050106553580342
bo_x,123,1.0,0.06,0.35346927115608445,0.5937220123788087,0.8563486700991823
bo_x,124,1.0,0.04,0.12488867488309813,0.6707434628787425,0.824226381638285
bo_x,125,1.0,0.13,0.2535850845714002,0.6227135972884335,0.8447951552054442
bo_x,126,1.0,0.53,0.5069848083106736,0.7003157230603743,0.8105517932219288
bo_x,127,1.0,0.17,0.44416510261273173,0.7510804749562551,0.7849205064083256
bo_x,128,1.0,0.04,0.26207721688714986,0.7667599920026689,0.7763592011900347
bo_x,129,1.0,0.13,0.3590734783388168,0.5574586914679572,0.8699925226004316
bo_x,130,1.0,0.15,0.40541714201220586,0.7292711829115457,0.796297699020602
bo_x,131,1.0,0.27,0.36876495487055366,0.6830995339082574,0.8186140889218894
bo_x,132,1.0,0.17,0.20270649738747712,0.7140497442822864,0.8039046376236332
bo_x,133,1.0,0.1,0.3382695075206925,0.6970937388179139,0.8120829301036196
bo_x,134,1.0,0.27,0.3427665705003665,0.36649654145662075,0.9298464142884928
bo_x,135,1.0,0.18,0.2638148184693235,0.668989059731739,0.8250119687706429
bo_x,136,1.0,0.0,0.521534313555313,0.07356664256893893,0.991076850394377
bo_x,137,1.0,0.0,0.2596431343494645,0.39230285035879414,0.9227811949787468
bo_x,138,1.0,0.2,0.49580785448604053,0.5201403306888338,0.883183464639538
bo_x,139,1.0,0.02,0.1299272057324031,0.7171046256434697,0.8023987250133688
bo_x,140,1.0,0.39,0.29586270020881567,0.7535832155941171,0.7835763502104856
bo_x,141,1.0,0.13,0.13975498226962318,0.3921039643609346,0.9228367570667401
bo_x,142,1.0,0.0,0.9905041979563112,0.5682133889480643,0.8660347801106978
bo_x,143,1.0,0.09,0.2440802566628977,0.6477018714654764,0.8343305121364323
bo_x,144,1.0,0.38,0.5410683036925156,0.8065657974899167,0.7529519399980306
bo_x,145,1.0,0.0,0.2726602580387447,0.4945331168193262,0.8917768341944468
bo_x,146,1.0,0.34,0.6680034312357289,0.596298909349777,0.8553458920905993
bo_x,147,1.0,0.02,0.20543025861959724,0.7962066756865982,0.7592974313528253
bo_x,148,1.0,0.11,0.21630050574482382,0.6393865137025856,0.8378676424378545
bo_x,149,1.0,0.0,0.30082282966270774,0.34903086436578035,0.9344662750765319
bo_x,150,1.0,0.28,0.3557942477864165,0.6895428837725389,0.8156306264825636
bo_x,151,1.0,0.0,0.29332198488402195,0.6398715233257517,0.8376628642496756
bo_x,152,1.0,0.27,0.3659982947044572,0.6198488888186251,0.8459640080758711
bo_x,153,1.0,0.17,0.43076908672488556,0.6893085117864606,0.8157398479921821
bo_x,154,1.0,0.06,0.3219005423581217,0.6463579387635421,0.8349059940136433
bo_x,155,1.0,0.5,0.5618049912637404,0.581440731720598,0.8610658097498076
bo_x,156,1.0,0.0,0.7468407836282906,0.713436420481522,0.804205751893007
bo_x,157,1.0,0.01,0.1181851545980542,0.5456706793724933,0.874248418779405
bo_x,158,1.0,0.1,0.24291787922495242,0.6915531414787153,0.8146916128549264
bo_x,159,1.0,0.0,0.37047103299923184,0.7470876548929042,0.7870479806894307
bo_x,160,1.0,0.23,0.20872091215513588,0.7089481223068324,0.8063969899943093
bo_x,161,1.0,0.04,0.291427430629911,0.4425047627703306,0.908183320488372
bo_x,162,1.0,0.0,0.3603384918299774,0.6743118230610678,0.8226199838905417
bo_x,163,1.0,0.29,0.3187029082570205,0.7661789090247006,0.7766825847184096
bo_x,164,1.0,0.1,0.2401782233225236,0.7440060375408268,0.7886759312950351
bo_x,165,1.0,0.1,0.263280894092765,0.7106668945617876,0.8055604122116963
bo_x,166,1.0,0.29,0.4098455728216778,0.15338437500152324,0.9778432905875569
bo_x,167,1.0,0.0,0.2989008751160887,0.7551417629510726,0.7827350929756072
bo_x,168,1.0,0.06,0.3489035478506477,0.7024249784584267,0.8095437241185892
bo_x,169,1.0,0.17,0.36905271927587363,0.5959875181082339,0.8554673107078803
bo_x,170,1.0,0.0,0.6207494697500345,0.4468366909691809,0.9068685552678659
bo_x,171,1.0,0.22,0.3364490522998981,0.6277930197515471,0.842707421486425
bo_x,172,1.0,0.3,0.3740711671186627,0.7982043368313403,0.7580886676622072
bo_x,173,1.0,0.15,0.17650849203593616,0.6896463991098933,0.8155823695065929
bo_x,174,1.0,0.0,0.5144050179024828,0.7011769617847177,0.8101407343003271
bo_x,175,1.0,0.05,0.22309265191260766,0.6691504184749576,0.824939830510999
bo_x,176,1.0,0.05,0.1601578321089989,0.6175235116271203,0.8469082988206451
bo_x,177,1.0,0.01,0.07978016918252276,0.41213077654748986,0.9171534034434978
bo_x,178,1.0,0.21,0.167387701291168,0.70230048091746,0.8096033514290528
bo_x,179,1.0,0.02,0.5387305510435629,0.47679762212116816,0.8975233373262941
bo_x,180,1.0,0.18,0.3764321250592756,0.6939219191490305,0.8135800444535917
bo_x,181,1.0,0.11,0.31832440593924904,0.5404244601025637,0.8761155535114957
bo_x,182,1.0,0.16,0.2377254309130727,0.6363324548321254,0.8391528102146597
bo_x,183,1.0,0.12,0.1840411240434895,0.7138043501835355,0.8040251639603037
bo_x,184,1.0,0.0,0.1160521092815036,0.5385390384290482,0.8767825896212937
bo_x,185,1.0,0.48,0.6391795370302142,0.6471158276588692,0.8345816426780192
bo_x,186,1.0,0.11,0.6181368804617731,0.6193179696857809,0.8461799583718173
bo_x,187,1.0,0.15,0.19528890500155707,0.6091904493749041,0.850259530068974
bo_x,188,1.0,0.02,0.29835551613266464,0.5450157044059728,0.8744824217368428
bo_x,189,1.0,0.01,0.4415915549170311,0.509203319146794,0.8868976241231303
bo_x,190,1.0,0.12,0.2759670292132234,0.754702369485926,0.7829725931189904
bo_x,191,1.0,0.01,0.8217140520635023,0.39279822180358115,0.9226427288286397
bo_x,192,1.0,0.43,0.3023708557041587,0.7083045797253494,0.8067094146331079
bo_x,193,1.0,0.0,0.17751656160663606,0.7186063290855584,0.8016546979901695
bo_x,194,1.0,0.36,0.24974124879076626,0.6706224503837599,0.8242806572528583
bo_x,195,1.0,0.39,0.5446664850679835,0.6302629940390441,0.8416850927612066
bo_x,196,1.0,0.02,0.31632589648705933,0.6684518921452371,0.8252519516090038
bo_x,197,1.0,0.0,0.3830468258366339,0.38961023760961144,0.9235319400783111
bo_x,198,1.0,0.0,0.3415287856032741,0.5343168034285066,0.8782687840408095
bo_x,199,1.0,0.4,0.4634809485545961,0.717776256211017,0.8020662700496649
rl_x,0,1.0,0.38,0.5120596823134954,4.1304950338020633e-11,0.999999999999
rl_x,1,1.0,0.31,0.3541877452205738,0.05965801871178698,0.9930718891943036
rl_x,2,1.0,0.11,0.054697278642817725,0.010141531401177553,0.9991258761671322
rl_x,3,1.0,0.0,0.03348922175188026,4.1304950338020633e-11,0.999999999999
rl_x,4,1.0,0.1,0.06194646857043447,0.6991624886534205,0.8111010353967596
rl_x,5,1.0,0.08,0.05883410858694634,0.43091784523514354,0.9116560508993645
rl_x,6,1.0,0.31,0.26951638269542716,0.9434318612786973,0.6390949788276102
rl_x,7,1.0,0.0,0.03141232570533825,4.1304950338020633e-11,0.999999999999
rl_x,8,1.0,0.23,0.049371638280348164,4.1304950338020633e-11,0.999999999999
rl_x,9,1.0,0.05,0.02725010956025128,4.1304950338020633e-11,0.999999999999
rl_x,10,1.0,0.11,0.08172554928937803,0.6024184037462931,0.852946065231664
rl_x,11,1.0,0.0,0.026913850739502324,4.1304950338020633e-11,0.999999999999
rl_x,12,1.0,0.28,0.21266790853616224,4.1304950338020633e-11,0.999999999999
rl_x,13,1.0,0.08,0.059062183908069235,0.3501363563220742,0.9341776679010709
rl_x,14,1.0,0.04,0.04291865599434282,4.1304950338020633e-11,0.999999999999
rl_x,15,1.0,0.16,0.057792848071498246,0.3386248946848438,0.9371579720448187
rl_x,16,1.0,0.1,0.05636983378122503,0.37024141271424293,0.9288390006598795
rl_x,17,1.0,0.05,0.03866611511396253,3.6064079743308113e-07,0.9999999869493821
rl_x,18,1.0,0.01,0.029166332111810505,0.7134624517732318,0.8041929799847303
rl_x,19,1.0,0.04,0.05679877587348815,0.1906368647133735,0.9707459866824114
rl_x,20,1.0,0.04,0.04285592137564624,4.1304950338020633e-11,0.999999999999
rl_x,21,1.0,0.03,0.0367933475729949,0.2538181288673278,0.957460234648511
rl_x,22,1.0,0.0,0.019693315787996105,4.1304950338020633e-11,0.999999999999
rl_x,23,1.0,0.41,0.724404573878351,0.0790731361604027,0.9902587099845063
rl_x,24,1.0,0.11,0.057813768428341426,0.9410242501920907,0.6419836872363426
rl_x,25,1.0,0.02,0.041523714563803556,0.18728124160737603,0.9714079332824577
rl_x,26,1.0,0.0,0.014672683844324448,4.1304950338020633e-11,0.999999999999
rl_x,27,1.0,0.04,0.04089779591429227,0.4991985646805408,0.8902377006513216
rl_x,28,1.0,0.14,0.06581998100517604,0.3918891533338293,0.9228967484562667
rl_x,29,1.0,0.22,0.06675458493355073,0.9785933536639102,0.5859197932574615
rl_x,30,1.0,0.07,0.06905831687596048,0.92654335509073,0.6581866923640942
rl_x,31,1.0,0.17,0.14767035966826117,0.9597964164484629,0.6174886503117905
rl_x,32,1.0,0.0,0.013337263562593434,4.1304950338020633e-11,0.999999999999
rl_x,33,1.0,0.02,0.018220650182330454,0.9270477415037601,0.6576521439435423
rl_x,34,1.0,0.22,0.1036626262912792,0.8155187222562355,0.7473069180676494
rl_x,35,1.0,0.02,0.02405790887246213,0.4968321130242026,0.8910198451352662
rl_x,36,1.0,0.2,0.09565291352572813,4.1304950338020633e-11,0.999999999999
rl_x,37,1.0,0.06,0.059942148950025774,0.8188443748232674,0.7451698378025347
rl_x,38,1.0,0.0,0.04553784513767115,0.19927842479112196,0.9690209109093024
rl_x,39,1.0,0.01,0.03997118329693772,0.8568554573765654,0.7189663157928441
rl_x,40,1.0,0.06,0.034509621674595835,0.6627657076033097,0.8277766367255259
rl_x,41,1.0,0.02,0.036668272425807,0.370915771738879,0.9286569522790386
rl_x,42,1.0,0.5,0.17382922128753456,0.8591727340291657,0.7172486139251717
rl_x,43,1.0,0.19,0.04428289691983011,0.9972189583811368,0.5310357229633365
rl_x,44,1.0,0.17,0.04729134579415816,0.09169545035356899,0.9883262287488533
rl_x,45,1.0,0.51,0.14235217878719708,0.10805994237781023,0.9857082697004049
rl_x,46,1.0,0.14,0.03508004682248692,0.12454980649053651,0.9829483560607387
rl_x,47,1.0,0.56,0.17872453491753845,0.4566581380210004,0.9038540399202467
rl_x,48,1.0,0.15,0.06320716512150097,0.689146998776502,0.8158150848879488
rl_x,49,1.0,0.07,0.04595003078082387,0.29841571315080445,0.947141988928573
rl_x,50,1.0,0.11,0.037480320014145724,0.9204214447912109,0.664526199606607
rl_x,51,1.0,0.08,0.0871167806474757,0.03109096142683001,0.9968047014863894
rl_x,52,1.0,0.27,0.12121495944458253,0.7261833328429803,0.7978621053148278
rl_x,53,1.0,0.17,0.12954842328815355,0.2049091202881243,0.9678811152049658
rl_x,54,1.0,0.16,0.5241933678943971,0.5960781889496185,0.8554319629773912
rl_x,55,1.0,0.4,0.14143947008356833,0.9785908702296583,0.5859247521155443
rl_x,56,1.0,0.04,0.0285864209947153,0.7235200736106344,0.7992025786545749
rl_x,57,1.0,0.35,0.8650278396877846,0.4758745207890196,0.8978179785968583
rl_x,58,1.0,0.03,0.03857089393802532,0.21515339293671526,0.9657756141600595
rl_x,59,1.0,0.0,0.046645574394650315,0.6533964369501027,0.8318754811172436
rl_x,60,1.0,0.01,0.028649442380152424,4.1304950338020633e-11,0.999999999999
rl_x,61,1.0,0.29,0.4834585517411213,0.5142619692220638,0.885187984036955
rl_x,62,1.0,0.0,0.04712138112793536,4.1304950338020633e-11,0.999999999999
rl_x,63,1.0,0.5,0.2582361744192737,0.22734818850508123,0.9632158455162491
rl_x,64,1.0,0.09,0.11365941278624035,0.8098678691044654,0.7508878571295425
rl_x,65,1.0,0.33,0.1324341458001409,0.9921599061811928,0.5520792077355043
rl_x,66,1.0,0.46,0.42103574550372913,0.9862523734426685,0.5689159698963727
rl_x,67,1.0,0.03,0.0169623279605526,4.1304950338020633e-11,0.999999999999
rl_x,68,1.0,0.03,0.029289266000705992,4.1304950338020633e-11,0.999999999999
rl_x,69,1.0,0.13,0.0596910004746756,4.1304950338020633e-11,0.999999999999
rl_x,70,1.0,0.11,0.029020532847754327,0.973958559971837,0.5947145158752435
rl_x,71,1.0,0.17,0.12609514278848813,0.5244153229120077,0.8817135000973332
rl_x,72,1.0,0.13,0.08432830154905574,0.9793832085928604,0.5843275384929318
rl_x,73,1.0,0.19,0.06659672459468281,0.9710051983505827,0.5999066092105805
rl_x,74,1.0,0.07,0.042572061275488265,0.14427047063368226,0.9794943171351274
rl_x,75,1.0,0.0,0.024334623818287087,4.1304950338020633e-11,0.999999999999
rl_x,76,1.0,0.0,0.030657446536947432,0.8593134947704184,0.717143769387742
rl_x,77,1.0,0.26,0.11363772233732855,0.1546070116250438,0.9776192147431928
rl_x,78,1.0,0.19,0.06754699767057488,0.8661202291464547,0.7120026437473566
rl_x,79,1.0,0.35,0.16975422561501893,0.7226138659784554,0.7996568491291784
rl_x,80,1.0,0.01,0.059417227288904556,4.1304950338020633e-11,0.999999999999
rl_x,81,1.0,0.01,0.04478074245548899,0.5756787574615134,0.8632443193231851
rl_x,82,1.0,0.0,0.039407724406393306,4.1304950338020633e-11,0.999999999999
rl_x,83,1.0,0.02,0.020991785037406875,0.22004642822712142,0.96475549620524
rl_x,84,1.0,0.18,0.03532652953399501,0.8187211079728342,0.7452494502871697
rl_x,85,1.0,0.07,0.053156971432617786,0.7466815582612188,0.7872632053728433
rl_x,86,1.0,0.06,0.0264731861765255,4.3595590639555316e-05,0.9999978491899365
rl_x,87,1.0,0.2,0.17241545278575465,0.9571942900606243,0.6211941128255752
rl_x,88,1.0,0.19,0.053693224162912924,0.36246757199980123,0.9309235717411157
rl_x,89,1.0,0.21,0.1475005563475743,4.1304950338020633e-11,0.999999999999
rl_x,90,1.0,0.08,0.08835302470319012,0.053225448418883756,0.99395787081274
rl_x,91,1.0,0.07,0.07104259185675665,4.1304950338020633e-11,0.999999999999
rl_x,92,1.0,0.08,0.05934261846741574,0.3686896139707241,0.9292571803533399
rl_x,93,1.0,0.0,0.01331800622138428,0.8738453242468933,0.7059897797694162
rl_x,94,1.0,0.3,0.12087959305135748,4.1304950338020633e-11,0.999999999999
rl_x,95,1.0,0.24,0.1938929426076558,4.1304950338020633e-11,0.999999999999
rl_x,96,1.0,0.15,0.18232542082227796,4.1304950338020633e-11,0.999999999999
rl_x,97,1.0,0.73,0.41202278959435773,0.4825690991332457,0.8956712523203529
rl_x,98,1.0,0.09,0.04189218160255364,0.940770753017178,0.6422842335241093
rl_x,99,1.0,0.04,0.03150588717065916,0.21757999325700192,0.9652708745351548
rl_x,100,1.0,0.27,0.04565915054093026,0.3359889880969992,0.937832672174531
rl_x,101,1.0,0.03,0.040359655629950385,0.04406226689877227,0.9951764987579033
